Transaction_ID,Date,Customer_ID,Product_ID,Category,Units,Unit_Price,Discount_Pct,Channel,City,Return_Flag
T725,2025-07-26,C126,P26,Apparel,3,4203,5,Marketplace,Jaipur,0
T726,2025-03-05,C127,P27,Books,1,3641,0,App,Pune,0
T727,2025-09-25,C128,P28,Sports,1,3226,5,Offline,Kolkata,1
T728,2026-04-16,C129,P29,Apparel,1,2169,10,Marketplace,Hyderabad,0
T729,2025-10-09,C130,P30,Beauty,2,3202,15,Marketplace,Jaipur,0
T730,2024-11-03,C131,P31,Beauty,2,3079,0,App,Bangalore,1
T731,2024-11-18,C132,P32,Books,5,4220,5,App,Kolkata,0
T732,2024-08-16,C133,P33,Health,5,583,15,App,Hyderabad,0
T733,2024-10-23,C134,P34,Electronics,1,1991,10,Marketplace,Mumbai,0
T734,2024-11-05,C135,P35,Books,1,1998,0,Marketplace,Bangalore,0
T735,2025-07-27,C136,P36,Beauty,2,2754,0,Offline,Kolkata,0
T736,2025-09-10,C137,P37,Electronics,5,4759,15,App,Mumbai,0
T737,2026-01-24,C138,P38,Beauty,3,3643,5,Website,Kolkata,0
T738,2024-07-08,C139,P39,Grocery,4,4884,10,Offline,Jaipur,0
T739,2025-11-24,C140,P40,Health,5,1283,5,Marketplace,Kolkata,0
T740,2025-08-19,C141,P41,Health,1,3006,0,App,Pune,0
T741,2025-02-04,C142,P42,Sports,4,3746,5,Marketplace,Jaipur,0
T742,2025-08-05,C143,P43,Home,5,2865,0,App,Bangalore,0
T743,2025-02-10,C144,P44,Electronics,5,4757,10,Website,Chennai,0
T744,2026-02-10,C145,P45,Sports,2,2160,5,Offline,Kolkata,0
T745,2026-01-09,C146,P46,Health,4,671,15,Website,Chennai,0
T746,2025-04-08,C147,P47,Beauty,2,2255,10,Website,Mumbai,0
T747,2024-10-11,C148,P48,Home,4,3848,15,Offline,Hyderabad,0
T748,2026-04-06,C149,P49,Apparel,3,608,0,App,Chennai,0
T749,2024-07-14,C150,P50,Sports,3,4765,10,Website,Chennai,0
T750,2024-09-20,C151,P1,Grocery,1,731,0,Marketplace,Jaipur,1
T751,2024-10-20,C152,P2,Grocery,5,2444,0,Offline,Mumbai,1
T752,2024-10-16,C153,P3,Apparel,4,1272,10,Marketplace,Jaipur,0
T753,2026-04-05,C154,P4,Sports,5,1515,0,Marketplace,Delhi,0
T754,2026-04-14,C155,P5,Health,3,1400,0,Website,Bangalore,0
T755,2026-06-27,C156,P6,Sports,4,3557,0,Website,Mumbai,0
T756,2025-10-03,C157,P7,Apparel,2,2518,5,Website,Kolkata,0
T757,2025-06-12,C158,P8,Beauty,2,4503,0,Offline,Pune,0
T758,2026-01-17,C159,P9,Beauty,1,2405,10,Offline,Pune,0
T759,2024-07-11,C160,P10,Electronics,3,2006,10,App,Chennai,0
T760,2026-04-03,C161,P11,Electronics,5,3299,0,Website,Chennai,0
T761,2026-04-24,C162,P12,Home,5,1955,5,Offline,Jaipur,0
T762,2025-10-19,C163,P13,Home,4,4865,15,Marketplace,Pune,0
T763,2024-08-07,C164,P14,Apparel,4,4758,0,App,Bangalore,0
T764,2024-08-26,C165,P15,Sports,4,4265,15,Offline,Bangalore,0
T765,2026-06-07,C166,P16,Books,5,3236,5,Marketplace,Jaipur,0
T766,2025-07-23,C167,P17,Sports,4,1053,15,Website,Hyderabad,0
T767,2024-10-22,C168,P18,Apparel,4,4977,0,App,Pune,0
T768,2026-01-15,C169,P19,Books,3,1174,10,App,Pune,0
T769,2026-03-23,C170,P20,Apparel,3,2762,0,Marketplace,Chennai,0
T770,2026-04-07,C171,P21,Apparel,2,949,0,Marketplace,Jaipur,0
T771,2026-02-26,C172,P22,Books,2,4709,10,Marketplace,Chennai,0
T772,2025-04-16,C173,P23,Home,4,2265,10,App,Bangalore,0
T773,2024-10-20,C174,P24,Books,1,1171,5,App,Delhi,0
T774,2024-08-14,C175,P25,Sports,2,2245,0,Marketplace,Chennai,0
T775,2025-06-14,C176,P26,Home,4,4989,5,Offline,Bangalore,0
T776,2025-06-28,C177,P27,Sports,5,783,5,Marketplace,Kolkata,0
T777,2026-02-07,C178,P28,Health,2,3616,10,App,Kolkata,0
T778,2026-01-15,C179,P29,Health,5,2035,10,App,Kolkata,0
T779,2026-05-09,C180,P30,Beauty,4,3072,0,Website,Hyderabad,0
T780,2026-05-07,C181,P31,Apparel,3,2833,0,Marketplace,Chennai,0
T781,2025-06-08,C182,P32,Grocery,1,4674,0,Marketplace,Hyderabad,0
T782,2024-08-26,C183,P33,Sports,1,638,10,Website,Mumbai,1
T783,2024-10-10,C184,P34,Home,5,4514,5,Website,Kolkata,0
T784,2025-02-08,C185,P35,Grocery,2,549,0,Marketplace,Chennai,0
T785,2025-02-20,C186,P36,Health,5,1417,10,Offline,Bangalore,0
T786,2026-06-12,C187,P37,Sports,2,2666,5,Website,Jaipur,0
T787,2024-07-16,C188,P38,Sports,4,4751,0,Marketplace,Mumbai,0
T788,2026-02-07,C189,P39,Home,3,906,0,Offline,Jaipur,0
T789,2025-01-26,C190,P40,Home,5,1834,10,Offline,Chennai,0
T790,2026-04-25,C191,P41,Health,3,1275,0,Offline,Chennai,0
T791,2026-01-28,C192,P42,Health,4,3942,0,Marketplace,Hyderabad,0
T792,2025-01-19,C193,P43,Home,4,4506,5,Marketplace,Kolkata,0
T793,2024-07-10,C194,P44,Sports,4,3352,15,App,Delhi,0
T794,2024-07-23,C195,P45,Home,2,2015,0,App,Jaipur,0
T795,2025-11-12,C196,P46,Apparel,1,2300,15,App,Pune,0
T796,2024-11-24,C197,P47,Apparel,3,1411,5,Website,Bangalore,0
T797,2025-09-01,C198,P48,Beauty,3,2146,5,App,Jaipur,0
T798,2025-05-05,C199,P49,Health,5,3482,10,Marketplace,Hyderabad,0
T799,2025-07-10,C200,P50,Beauty,1,2400,0,Website,Chennai,0
T800,2025-08-20,C1,P1,Electronics,3,4106,0,Marketplace,Kolkata,0
T801,2025-08-23,C2,P2,Books,4,3350,0,Website,Bangalore,0
T802,2026-01-25,C3,P3,Books,1,2016,5,Offline,Pune,0
T803,2025-02-07,C4,P4,Health,3,1689,0,Website,Kolkata,0
T804,2025-12-15,C5,P5,Health,3,1423,10,App,Jaipur,0
T805,2026-05-21,C6,P6,Books,3,4572,10,Marketplace,Jaipur,0
T806,2024-11-02,C7,P7,Electronics,5,3844,0,Offline,Pune,0
T807,2025-01-18,C8,P8,Home,5,654,15,Marketplace,Hyderabad,0
T808,2026-02-21,C9,P9,Apparel,1,4940,0,Offline,Mumbai,0
T809,2024-08-15,C10,P10,Sports,4,1966,5,Offline,Bangalore,0
T810,2026-05-19,C11,P11,Sports,2,3372,0,Offline,Hyderabad,0
T811,2025-10-11,C12,P12,Home,3,3631,0,Marketplace,Chennai,0
T812,2024-11-08,C13,P13,Home,4,3402,5,Website,Pune,0
T813,2026-03-06,C14,P14,Sports,3,1673,10,Offline,Bangalore,0
T814,2025-09-25,C15,P15,Electronics,2,2580,10,Marketplace,Jaipur,0
T815,2024-10-26,C16,P16,Apparel,5,682,0,Website,Jaipur,0
T816,2026-02-19,C17,P17,Beauty,3,1583,0,Offline,Jaipur,0
T817,2025-03-17,C18,P18,Books,3,3903,0,Offline,Bangalore,0
T818,2025-06-25,C19,P19,Beauty,5,3028,5,App,Bangalore,1
T819,2024-09-11,C20,P20,Apparel,5,3808,0,Marketplace,Pune,0
T820,2026-06-11,C21,P21,Health,2,2468,0,Website,Pune,0
T821,2026-06-03,C22,P22,Books,2,2091,0,App,Bangalore,0
T822,2025-02-01,C23,P23,Sports,4,2061,0,Offline,Bangalore,0
T823,2024-10-15,C24,P24,Apparel,2,3745,15,Website,Delhi,0
T824,2024-12-23,C25,P25,Sports,5,962,0,Website,Mumbai,0
T825,2026-01-12,C26,P26,Home,4,3758,0,Offline,Hyderabad,0
T826,2026-02-23,C27,P27,Electronics,2,3025,15,Offline,Bangalore,0
T827,2025-02-24,C28,P28,Beauty,2,781,15,Website,Kolkata,0
T828,2025-11-19,C29,P29,Electronics,3,4922,15,Website,Delhi,0
T829,2024-10-07,C30,P30,Apparel,4,1628,0,Offline,Jaipur,0
T830,2025-09-10,C31,P31,Sports,1,3081,15,App,Mumbai,0
T831,2024-12-26,C32,P32,Home,3,949,0,Offline,Kolkata,0
T832,2026-01-07,C33,P33,Health,3,984,0,App,Kolkata,0
T833,2025-01-15,C34,P34,Electronics,4,4498,15,Website,Jaipur,0
T834,2025-01-19,C35,P35,Home,5,3212,0,Offline,Jaipur,0
T835,2025-09-20,C36,P36,Apparel,4,3616,0,Website,Bangalore,0
T836,2026-03-13,C37,P37,Electronics,5,790,0,Marketplace,Chennai,1
T837,2025-03-28,C38,P38,Books,3,4222,15,Website,Chennai,0
T838,2026-05-26,C39,P39,Apparel,3,3177,0,Website,Pune,0
T839,2025-03-15,C40,P40,Health,4,1055,10,Offline,Bangalore,0
T840,2024-11-28,C41,P41,Beauty,2,1455,0,Offline,Bangalore,0
T841,2025-04-22,C42,P42,Apparel,1,1448,0,App,Bangalore,0
T842,2025-02-01,C43,P43,Home,2,3775,0,Marketplace,Kolkata,0
T843,2024-11-14,C44,P44,Sports,5,2928,10,Offline,Mumbai,0
T844,2025-02-08,C45,P45,Beauty,3,3626,15,Offline,Delhi,0
T845,2025-04-01,C46,P46,Beauty,5,4479,15,Marketplace,Pune,0
T846,2026-02-06,C47,P47,Books,4,4203,10,Website,Pune,0
T847,2025-01-02,C48,P48,Grocery,2,4726,10,Offline,Hyderabad,1
T848,2024-12-28,C49,P49,Sports,3,4931,10,Marketplace,Jaipur,0
T849,2026-04-14,C50,P50,Sports,1,4556,15,Website,Bangalore,0
T850,2026-06-20,C51,P1,Books,1,2289,0,Website,Mumbai,0
T851,2025-11-18,C52,P2,Apparel,2,3019,0,Website,Bangalore,0
T852,2025-08-11,C53,P3,Health,1,2670,15,Marketplace,Bangalore,0
T853,2025-11-23,C54,P4,Sports,4,1839,15,Website,Pune,0
T854,2025-12-09,C55,P5,Grocery,2,1577,5,App,Pune,0
T855,2024-10-26,C56,P6,Books,5,2929,15,Website,Delhi,0
T856,2024-07-26,C57,P7,Books,1,3973,0,Offline,Jaipur,1
T857,2024-09-11,C58,P8,Beauty,3,4723,0,Marketplace,Bangalore,0
T858,2026-02-08,C59,P9,Beauty,3,2411,0,Offline,Kolkata,0
T859,2025-07-09,C60,P10,Apparel,1,2206,0,Marketplace,Bangalore,0
T860,2024-10-05,C61,P11,Books,5,4962,0,Marketplace,Kolkata,0
T861,2026-05-10,C62,P12,Electronics,5,3332,0,Offline,Kolkata,0
T862,2026-02-17,C63,P13,Home,2,1179,10,Website,Jaipur,0
T863,2024-12-28,C64,P14,Health,3,3492,0,Marketplace,Jaipur,0
T864,2025-12-04,C65,P15,Grocery,4,3002,0,App,Mumbai,0
T865,2024-07-12,C66,P16,Beauty,3,4841,15,Website,Mumbai,1
T866,2025-07-05,C67,P17,Grocery,4,1333,10,Website,Pune,1
T867,2026-03-26,C68,P18,Books,1,2472,0,Website,Delhi,0
T868,2026-03-19,C69,P19,Books,3,3963,15,App,Kolkata,0
T869,2026-06-01,C70,P20,Sports,4,1712,0,Offline,Kolkata,0
T870,2025-01-19,C71,P21,Home,1,3003,10,Offline,Delhi,0
T871,2026-02-05,C72,P22,Apparel,4,4384,5,Website,Kolkata,0
T872,2026-01-06,C73,P23,Apparel,4,3663,15,App,Bangalore,0
T873,2024-09-02,C74,P24,Beauty,5,2105,5,App,Chennai,0
T874,2024-08-09,C75,P25,Beauty,4,3741,0,Website,Bangalore,0
T875,2025-09-21,C76,P26,Grocery,4,2623,0,Website,Hyderabad,0
T876,2025-12-09,C77,P27,Health,2,1546,10,Website,Chennai,0
T877,2025-11-26,C78,P28,Home,3,4258,10,Marketplace,Hyderabad,0
T878,2024-09-24,C79,P29,Health,2,3158,0,App,Bangalore,0
T879,2024-11-22,C80,P30,Sports,4,4536,0,Offline,Chennai,0
T880,2025-04-08,C81,P31,Apparel,1,4423,5,App,Bangalore,0
T881,2024-07-15,C82,P32,Home,4,4396,0,Website,Kolkata,0
T882,2025-03-20,C83,P33,Beauty,4,4956,15,Website,Delhi,0
T883,2026-03-20,C84,P34,Grocery,3,669,5,App,Bangalore,1
T884,2025-01-03,C85,P35,Health,2,3326,0,App,Chennai,0
T885,2025-10-20,C86,P36,Electronics,2,1443,0,Marketplace,Jaipur,0
T886,2024-07-04,C87,P37,Electronics,5,4154,0,Website,Kolkata,0
T887,2026-02-18,C88,P38,Sports,4,4111,0,Website,Jaipur,0
T888,2025-08-26,C89,P39,Grocery,4,3771,0,Marketplace,Pune,0
T889,2025-05-07,C90,P40,Electronics,5,3303,15,App,Pune,0
T890,2024-11-08,C91,P41,Sports,1,4092,0,Marketplace,Delhi,0
T891,2024-12-07,C92,P42,Electronics,5,3123,15,Offline,Mumbai,1
T892,2025-08-04,C93,P43,Books,3,4817,0,Website,Pune,0
T893,2025-08-22,C94,P44,Sports,4,3344,5,Offline,Jaipur,0
T894,2024-07-15,C95,P45,Beauty,2,987,5,Offline,Jaipur,0
T895,2025-03-04,C96,P46,Apparel,1,4596,5,Website,Pune,0
T896,2026-05-22,C97,P47,Beauty,3,776,5,Offline,Pune,0
T897,2025-04-05,C98,P48,Home,3,2310,10,App,Delhi,0
T898,2024-08-14,C99,P49,Grocery,4,1652,10,Marketplace,Pune,1
T899,2025-05-19,C100,P50,Sports,5,2612,10,Offline,Mumbai,0
T900,2024-08-08,C101,P1,Health,1,4765,5,Offline,Chennai,1
T901,2024-11-03,C102,P2,Beauty,2,4933,0,App,Pune,0
T902,2026-05-18,C103,P3,Grocery,5,2023,0,Marketplace,Hyderabad,0
T903,2024-10-20,C104,P4,Apparel,3,1632,10,Website,Jaipur,0
T904,2024-08-08,C105,P5,Electronics,5,2984,0,App,Kolkata,0
T905,2024-09-03,C106,P6,Sports,3,1592,0,Website,Bangalore,1
T906,2024-12-26,C107,P7,Apparel,3,2796,0,Website,Chennai,0
T907,2025-08-04,C108,P8,Apparel,4,4286,5,Offline,Mumbai,0
T908,2025-03-21,C109,P9,Health,3,2146,0,App,Pune,0
T909,2025-10-21,C110,P10,Books,4,968,15,App,Bangalore,0
T910,2026-06-14,C111,P11,Health,1,919,15,Offline,Kolkata,0
T911,2025-06-26,C112,P12,Apparel,4,2976,0,Website,Kolkata,0
T912,2025-01-24,C113,P13,Home,2,3387,5,Offline,Kolkata,0
T913,2026-01-02,C114,P14,Grocery,4,1013,15,Marketplace,Jaipur,0
T914,2024-11-20,C115,P15,Electronics,5,1584,5,Marketplace,Mumbai,0
T915,2025-08-25,C116,P16,Home,5,1550,15,Offline,Mumbai,0
T916,2026-04-24,C117,P17,Books,3,4583,0,Website,Chennai,0
T917,2025-10-17,C118,P18,Electronics,3,3860,5,Marketplace,Pune,0
T918,2026-02-26,C119,P19,Books,4,2413,0,Marketplace,Bangalore,0
T919,2024-09-13,C120,P20,Electronics,4,2896,0,Website,Jaipur,0
T920,2026-04-06,C121,P21,Electronics,3,1756,0,App,Chennai,1
T921,2025-01-10,C122,P22,Health,1,4463,10,Marketplace,Chennai,0
T922,2024-10-22,C123,P23,Sports,5,1620,0,App,Kolkata,0
T923,2026-01-18,C124,P24,Grocery,4,1907,0,App,Bangalore,0
T924,2024-10-23,C125,P25,Books,5,4767,10,Offline,Kolkata,1
T925,2025-05-04,C126,P26,Beauty,1,4657,0,Website,Jaipur,0
T926,2026-05-22,C127,P27,Home,2,3689,15,App,Hyderabad,0
T927,2025-01-21,C128,P28,Electronics,2,4702,0,App,Jaipur,0
T928,2024-12-04,C129,P29,Beauty,4,3536,5,Offline,Bangalore,0
T929,2025-08-11,C130,P30,Apparel,4,2042,10,App,Hyderabad,0
T930,2024-08-01,C131,P31,Electronics,2,4327,0,Offline,Bangalore,0
T931,2025-05-28,C132,P32,Beauty,5,914,15,Offline,Delhi,0
T932,2024-10-05,C133,P33,Grocery,5,2590,15,App,Chennai,0
T933,2025-07-27,C134,P34,Sports,5,3674,0,Website,Delhi,0
T934,2025-09-01,C135,P35,Sports,2,4022,10,Offline,Delhi,0
T935,2025-04-18,C136,P36,Health,3,1425,0,App,Pune,0
T936,2025-11-24,C137,P37,Health,3,2278,0,App,Delhi,0
T937,2025-01-19,C138,P38,Books,1,1017,0,App,Bangalore,0
T938,2025-12-15,C139,P39,Beauty,1,4931,5,Offline,Chennai,0
T939,2025-04-16,C140,P40,Apparel,5,1537,15,App,Delhi,0
T940,2026-05-20,C141,P41,Grocery,3,4807,10,Offline,Hyderabad,0
T941,2025-12-06,C142,P42,Books,2,3741,0,Marketplace,Pune,0
T942,2024-11-24,C143,P43,Health,2,1551,0,Marketplace,Chennai,0
T943,2024-07-04,C144,P44,Books,1,1605,5,Marketplace,Jaipur,0
T944,2025-04-23,C145,P45,Electronics,2,506,0,Marketplace,Jaipur,0
T945,2024-10-03,C146,P46,Grocery,2,3522,0,Website,Pune,0
T946,2024-07-28,C147,P47,Books,5,3223,5,Offline,Hyderabad,0
T947,2025-10-22,C148,P48,Books,3,4931,0,App,Chennai,0
T948,2025-03-19,C149,P49,Books,2,3316,0,Marketplace,Kolkata,0
T949,2024-10-26,C150,P50,Books,5,1683,0,Website,Jaipur,0
T950,2024-07-18,C151,P1,Apparel,1,626,0,Marketplace,Jaipur,0
T951,2024-11-22,C152,P2,Books,2,3383,10,Marketplace,Delhi,0
T952,2026-02-06,C153,P3,Electronics,1,3118,0,Website,Mumbai,0
T953,2025-11-19,C154,P4,Books,4,2087,10,App,Kolkata,0
T954,2025-10-07,C155,P5,Electronics,3,588,0,App,Bangalore,0
T955,2025-08-05,C156,P6,Home,5,2866,0,Offline,Bangalore,1
T956,2026-01-15,C157,P7,Grocery,3,4665,10,App,Kolkata,0
T957,2024-08-16,C158,P8,Grocery,5,4979,0,Website,Chennai,1
T958,2025-12-12,C159,P9,Electronics,5,3019,5,Website,Pune,0
T959,2025-01-09,C160,P10,Apparel,5,2691,0,App,Mumbai,0
T960,2024-12-22,C161,P11,Electronics,3,1844,5,App,Pune,0
T961,2025-09-02,C162,P12,Sports,4,2734,5,Marketplace,Mumbai,1
T962,2026-02-02,C163,P13,Books,3,1687,10,Website,Pune,0
T963,2025-09-21,C164,P14,Apparel,2,1196,10,App,Mumbai,0
T964,2026-05-17,C165,P15,Electronics,2,2415,10,App,Bangalore,0
T965,2025-06-18,C166,P16,Sports,1,2382,0,App,Jaipur,0
T966,2026-01-20,C167,P17,Beauty,5,3430,0,Website,Pune,0
T967,2024-12-02,C168,P18,Electronics,3,4300,0,Marketplace,Jaipur,0
T968,2024-11-15,C169,P19,Beauty,3,556,15,App,Delhi,0
T969,2024-10-23,C170,P20,Grocery,4,2226,5,Marketplace,Chennai,0
T970,2026-03-23,C171,P21,Sports,2,1019,15,App,Mumbai,0
T971,2025-09-02,C172,P22,Grocery,4,4232,0,App,Bangalore,0
T972,2024-08-08,C173,P23,Sports,4,1967,0,Offline,Jaipur,0
T973,2026-03-01,C174,P24,Beauty,3,1429,5,App,Mumbai,0
T974,2025-01-24,C175,P25,Beauty,2,4871,0,Offline,Jaipur,0
T975,2026-03-11,C176,P26,Health,3,874,0,Marketplace,Pune,0
T976,2025-09-27,C177,P27,Grocery,4,3389,0,Website,Kolkata,0
T977,2025-07-04,C178,P28,Apparel,4,1357,15,Website,Kolkata,0
T978,2024-07-13,C179,P29,Home,4,3205,0,Offline,Mumbai,0
T979,2025-10-06,C180,P30,Apparel,2,4647,0,App,Chennai,1
T980,2025-07-23,C181,P31,Apparel,5,1863,10,App,Chennai,0
T981,2024-08-03,C182,P32,Electronics,2,1815,0,App,Kolkata,0
T982,2025-02-27,C183,P33,Apparel,3,1292,5,Offline,Hyderabad,0
T983,2024-12-05,C184,P34,Home,2,3520,5,Offline,Chennai,0
T984,2025-02-20,C185,P35,Grocery,3,1096,0,Marketplace,Hyderabad,0
T985,2025-08-22,C186,P36,Grocery,4,1526,15,App,Pune,0
T986,2025-09-03,C187,P37,Electronics,3,2951,5,App,Hyderabad,0
T987,2025-05-27,C188,P38,Beauty,5,4335,15,Website,Chennai,0
T988,2024-11-16,C189,P39,Health,1,2438,10,App,Jaipur,0
T989,2025-09-04,C190,P40,Books,1,874,15,App,Delhi,0
T990,2024-10-15,C191,P41,Apparel,4,1128,10,Offline,Pune,0
T991,2025-03-13,C192,P42,Home,2,2606,0,App,Kolkata,0
T992,2025-08-17,C193,P43,Books,4,4313,15,Website,Kolkata,0
T993,2025-02-03,C194,P44,Electronics,5,1828,0,Offline,Jaipur,1
T994,2025-08-17,C195,P45,Home,5,3486,0,Marketplace,Hyderabad,0
T995,2025-09-03,C196,P46,Health,2,2918,10,App,Kolkata,0
T996,2024-11-03,C197,P47,Home,2,4717,0,Marketplace,Hyderabad,0
T997,2026-05-03,C198,P48,Sports,5,3048,15,App,Jaipur,0
T998,2026-01-14,C199,P49,Grocery,1,2847,0,App,Chennai,0
T999,2025-03-21,C200,P50,Sports,2,3491,10,Website,Kolkata,0
T1000,2025-07-05,C1,P1,Apparel,2,4379,10,Website,Pune,0
